"objectid","id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","event_year","source","basisofrec","catalog_no","dist_comm","island","tax_comm","legend","kingdom","phylum","class","order_","family","genus","category","latitude","longitude"
980905,147312657,"Aciagrion tonsillare",1,1,1,"R.A. Dow",2019,"R.A. Dow"," ",NA,1936,"Lieftinck 1937","PreservedSpecimen",NA,"","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","DD",-2.485,140.11229
980906,147312657,"Aciagrion tonsillare",1,1,1,"R.A. Dow",2019,"R.A. Dow"," ",NA,1934,"Lieftinck 1937","PreservedSpecimen",NA,"","","","Extant (resident)","ANIMALIA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","Aciagrion","DD",-2.61558,140.35592
